ID	age	gender	date	block	trial	stim_type	stim_step	intensity	resp1	resp1_t	resp1_btn	resp2	resp2_t	resp2_btn	stim_delay	mri_trigger	t_mri_stim_onset	onset_fix	onset_cue	onset_stim_p	onset_resp1	onset_resp1_p	onset_resp2	onset_ITI
16	27	w	2016/02/04	1	15	0	0.00	0.000000	0	0.5859	6	4	0.6473	5	0.8850	2689.709392	2006.357079	2689.796651	2690.782947	2691.769242	2700.762911	2701.364716	2702.250711	2702.919386
16	27	w	2016/02/04	1	16	1	1.00	1.500000	1	0.8350	7	4	0.4120	5	0.8850	2710.710061	2006.548186	2710.809745	2711.796039	2712.782331	2721.776002	2722.628561	2723.263803	2723.698439
16	27	w	2016/02/04	1	17	1	1.00	1.500000	1	0.4313	7	4	0.4645	5	0.8850	2731.710685	2005.783756	2731.806115	2732.792408	2733.778705	2742.772377	2743.223729	2744.260174	2744.744962
16	27	w	2016/02/04	1	18	1	1.00	1.500000	0	0.6644	6	4	0.5318	5	0.8850	2752.711349	2005.300959	2752.802488	2753.788781	2754.775078	2763.768747	2764.454137	2765.256546	2765.808204
16	27	w	2016/02/04	1	19	0	0.00	0.000000	0	0.6198	6	4	0.4199	5	0.8850	2773.712028	2004.456063	2773.798859	2774.785155	2775.771449	2784.765119	2785.400359	2786.252919	2786.704870
16	27	w	2016/02/04	1	20	1	1.00	1.500000	0	0.4600	6	3	0.6716	6	0.8850	2794.712662	2003.580992	2794.812553	2795.798839	2796.785135	2805.778807	2806.262998	2807.266008	2807.968119
16	27	w	2016/02/04	1	21	1	1.00	1.500000	0	0.9640	6	3	0.4113	6	0.8850	2815.713320	2003.510584	2815.808323	2816.794617	2817.780911	2826.774581	2827.760876	2828.262382	2828.697020
16	27	w	2016/02/04	1	22	0	0.00	0.000000	1	0.5542	7	1	0.9867	8	0.8850	2836.713970	2003.661458	2836.804695	2837.790988	2838.777284	2847.770956	2848.356044	2849.258754	2850.261765
16	27	w	2016/02/04	1	23	2	1.00	1.900000	1	0.6760	7	4	0.3470	5	0.8850	2857.714631	2003.802274	2857.801068	2858.787362	2859.773657	2868.767327	2869.469434	2870.255127	2870.622899
16	27	w	2016/02/04	1	24	2	1.00	1.900000	1	0.5642	7	4	0.3500	5	0.8850	2878.715284	2003.933032	2878.814159	2879.800455	2880.786747	2889.780416	2890.365507	2891.268216	2891.635987
16	27	w	2016/02/04	1	25	1	1.00	1.500000	0	1.5000	0	3	1.0331	6	0.8850	2899.715947	2004.083906	2899.810530	2900.796824	2901.783135	2910.776792		2912.331458	2913.384619
16	27	w	2016/02/04	1	26	1	1.00	1.500000	0	0.5296	6	3	0.5855	6	0.8850	2920.716566	2003.228952	2920.806903	2921.793196	2922.779492	2931.773163	2932.324818	2933.260962	2933.862767
16	27	w	2016/02/04	1	27	1	1.00	1.500000	0	0.4432	6	4	0.4859	5	0.8850	2941.717256	2004.375597	2941.803274	2942.789570	2943.775865	2952.769535	2953.237608	2954.257337	2954.758838
16	27	w	2016/02/04	1	28	1	1.00	1.500000	0	0.6071	6	4	0.3466	5	0.8850	2962.717907	2003.530701	2962.816367	2963.802659	2964.788954	2973.782624	2974.417866	2975.270425	2975.638198
16	27	w	2016/02/04	1	29	1	1.00	1.500000	0	0.4264	6	2	0.5666	7	0.8850	2983.718561	2003.671517	2983.812738	2984.799032	2985.785327	2994.778997	2995.230355	2996.266797	2996.851887
16	27	w	2016/02/04	1	30	0	0.00	0.000000	0	0.6171	6	4	0.5989	5	0.8850	3004.719215	2003.842508	3004.809111	3005.795404	3006.781700	3015.775370	3016.410609	3017.263169	3017.881694
16	27	w	2016/02/04	1	31	1	1.00	1.500000	0	0.5197	6	4	0.3936	5	0.8850	3025.719852	2003.973265	3025.805482	3026.791776	3027.778073	3036.771742	3037.306680	3038.259542	3038.677466
16	27	w	2016/02/04	1	32	0	0.00	0.000000	0	0.5039	6	4	0.5810	5	0.8850	3046.720495	2004.144256	3046.818573	3047.804869	3048.791162	3057.784831	3058.319771	3059.272704	3059.874438
16	27	w	2016/02/04	1	33	1	1.00	1.500000	0	0.9879	6	0	1.5000	0	0.8850	3067.721175	2004.275014	3067.814946	3068.801240	3069.787533	3078.781208	3079.784214	3080.269033	3081.790238
16	27	w	2016/02/04	1	34	1	1.00	1.500000	1	0.5739	7	1	0.5419	8	0.8850	3088.721827	2004.425888	3088.811319	3089.797617	3090.784505	3099.778175	3100.380004	3101.265973	3101.834357
16	27	w	2016/02/04	1	35	0	0.00	0.000000	0	0.4840	6	4	0.4358	5	0.8850	3109.722452	2003.560876	3109.807691	3110.793986	3111.780280	3120.773950	3121.275455	3122.261752	3122.713103
16	27	w	2016/02/04	1	36	1	1.00	1.500000	0	0.5246	6	4	0.4196	5	0.8850	3130.723098	2003.711750	3130.820781	3131.807075	3132.793371	3141.787039	3142.338701	3143.274841	3143.709476
16	27	w	2016/02/04	1	37	0	0.00	0.000000	0	0.9627	6	4	0.4419	5	0.8850	3151.723789	2003.892799	3151.817153	3152.803448	3153.789741	3162.783414	3163.769715	3164.271212	3164.739285
16	27	w	2016/02/04	1	38	1	1.00	1.500000	1	0.5046	7	2	0.6364	7	0.8850	3172.724421	2004.023557	3172.813529	3173.799819	3174.786115	3183.779786	3184.314724	3185.267585	3185.919540
16	27	w	2016/02/04	1	39	2	1.00	1.900000	1	0.4631	7	4	0.4163	5	0.8850	3193.725084	2004.114081	3193.809897	3194.796193	3195.782488	3204.776158	3205.260946	3206.263957	3206.698596
16	27	w	2016/02/04	1	40	0	0.00	0.000000	0	0.7777	6	4	0.5124	5	0.8850	3214.725734	2004.244839	3214.822989	3215.809283	3216.795577	3225.789247	3226.591657	3227.277047	3227.811986
16	27	w	2016/02/04	2	1	1	1.00	1.750000	1	0.4986	7	4	0.5336	5	0.8850	3751.689106	1998.662491	3751.785757	3752.772052	3753.758344	3762.752017	3763.269643	3764.239219	3764.790876
16	27	w	2016/02/04	2	2	1	1.00	1.750000	1	0.4851	7	2	0.5085	7	0.8850	3772.689743	1999.084939	3772.781538	3773.767828	3774.754122	3783.747907	3784.249295	3785.235591	3785.770532
16	27	w	2016/02/04	2	3	0	0.00	0.000000	0	0.9983	6	4	0.4268	5	0.8850	3793.690418	1999.507387	3793.777906	3794.764200	3795.750495	3804.744164	3805.763892	3806.231964	3806.683320
16	27	w	2016/02/04	2	4	1	1.00	1.750000	1	1.3530	7	4	0.4407	5	0.8850	3814.691061	1999.688436	3814.790996	3815.777290	3816.763584	3825.757254		3827.245054	3827.713127
16	27	w	2016/02/04	2	5	0	0.00	0.000000	0	0.6260	6	4	0.3649	5	0.8850	3835.691739	1998.843541	3835.787372	3836.773663	3837.759955	3846.753630	3847.406203	3848.242020	3848.626562
16	27	w	2016/02/04	2	6	0	0.00	0.000000	0	0.5813	6	4	0.7674	5	0.8850	3856.692395	1998.994415	3856.784344	3857.770632	3858.756330	3867.750000	3868.351806	3869.237799	3870.023504
16	27	w	2016/02/04	2	7	0	0.00	0.000000	0	1.4578	6	4	0.5787	5	0.8850	3877.693021	1999.155347	3877.780113	3878.766408	3879.752701	3888.746372		3890.250892	3890.852696
16	27	w	2016/02/04	2	8	1	1.00	1.750000	1	0.6066	7	4	0.3533	5	0.8850	3898.693698	1999.316280	3898.793205	3899.779498	3900.765794	3909.759463	3910.394704	3911.247262	3911.615128
16	27	w	2016/02/04	2	9	1	1.00	1.750000	1	0.4300	7	4	0.5521	5	0.8850	3919.694325	1999.467154	3919.789576	3920.775870	3921.762163	3930.755836	3931.207190	3932.243634	3932.812006
16	27	w	2016/02/04	2	10	1	1.00	1.750000	0	1.5000	0	0	1.5000	0	0.8850	3940.695004	1999.618028	3940.785950	3941.772243	3942.758537	3951.752207		3953.306876	3954.844827
16	27	w	2016/02/04	2	11	2	1.00	2.100000	1	0.6579	7	4	0.3857	5	0.8850	3961.695663	1999.778961	3961.782321	3962.768616	3963.754909	3972.748579	3973.433973	3974.236379	3974.637583
16	27	w	2016/02/04	2	12	1	1.00	1.750000	1	0.4344	7	4	0.4421	5	0.8850	3982.696298	1999.929835	3982.795411	3983.781705	3984.768000	3993.761669	3994.213025	3995.249469	3995.717545
16	27	w	2016/02/04	2	13	1	1.00	1.750000	1	0.6483	7	4	0.3760	5	0.8850	4003.696946	1999.094998	4003.791788	4004.778078	4005.764372	4014.758044	4015.426716	4016.245842	4016.647295
16	27	w	2016/02/04	2	14	1	1.00	1.750000	1	0.4978	7	2	0.5389	7	0.8850	4024.697615	1999.255930	4024.788158	4025.774451	4026.760745	4035.754415	4036.272638	4037.242216	4037.810589
16	27	w	2016/02/04	2	15	1	1.00	1.750000	1	0.4657	7	3	0.4517	6	0.8850	4045.698261	1999.406804	4045.784529	4046.770823	4047.757116	4056.750787	4057.235576	4058.238587	4058.706658
16	27	w	2016/02/04	2	16	1	1.00	1.750000	1	0.4729	7	3	0.4207	6	0.8850	4066.698927	1999.567737	4066.797625	4067.783913	4068.770207	4077.763879	4078.265386	4079.251677	4079.703033
16	27	w	2016/02/04	2	17	1	1.00	1.750000	1	0.7242	7	3	0.8514	6	0.8850	4087.699657	1999.718611	4087.793992	4088.780286	4089.766580	4098.760251	4099.512508	4100.248049	4101.117327
16	27	w	2016/02/04	2	18	0	0.00	0.000000	0	0.4000	6	4	0.5248	5	0.8850	4108.700218	1999.879544	4108.790364	4109.776660	4110.762953	4119.756622	4120.174544	4121.244424	4121.796079
16	27	w	2016/02/04	2	19	1	1.00	1.750000	1	0.4555	7	4	0.3843	5	0.8850	4129.700895	2000.030418	4129.786737	4130.773031	4131.759324	4140.752995	4141.237791	4142.240799	4142.642000
16	27	w	2016/02/04	2	20	2	1.00	2.100000	1	0.5716	7	4	0.4538	5	0.8850	4150.701550	2000.191351	4150.799826	4151.786715	4152.773011	4161.766687	4162.368491	4163.254485	4163.738674
16	27	w	2016/02/04	2	21	1	1.00	1.750000	1	0.4012	7	3	1.0825	6	0.8850	4171.702192	1999.869485	4171.796206	4172.782492	4173.768788	4182.762483	4183.180378	4184.250257	4185.353570
16	27	w	2016/02/04	2	22	0	0.00	0.000000	0	0.9679	6	4	0.5718	5	0.8850	4192.702833	1998.411034	4192.792571	4193.778866	4194.765162	4203.758830	4204.745125	4205.246630	4205.848437
16	27	w	2016/02/04	2	23	1	1.00	1.750000	1	0.4987	7	3	0.3556	6	0.8850	4213.703491	1997.958412	4213.788944	4214.775239	4215.761532	4224.755204	4225.273425	4226.243001	4226.627495
16	27	w	2016/02/04	2	24	2	1.00	2.100000	1	0.6002	7	4	0.5155	5	0.8850	4234.704161	1998.058994	4234.802038	4235.788327	4236.774623	4245.768296	4246.386816	4247.256093	4247.791032
16	27	w	2016/02/04	2	25	1	1.00	1.750000	1	0.4882	7	3	0.8029	6	0.8850	4255.704818	1998.189752	4255.798408	4256.784701	4257.770995	4266.764665	4267.282888	4268.252465	4269.071589
16	27	w	2016/02/04	2	26	1	1.00	1.750000	1	0.4335	7	4	0.4272	5	0.8850	4276.705447	1998.340626	4276.794779	4277.781074	4278.767368	4287.761040	4288.212393	4289.248838	4289.700193
16	27	w	2016/02/04	2	27	1	1.00	1.750000	0	0.5269	6	4	0.8045	5	0.8850	4297.706099	1998.481442	4297.791152	4298.777447	4299.763741	4308.757412	4309.309067	4310.245212	4311.081054
16	27	w	2016/02/04	2	28	2	1.00	2.100000	0	1.5000	0	2	0.9456	7	0.8850	4318.706759	1998.622258	4318.804242	4319.790535	4320.776831	4329.770501		4331.325170	4332.294745
16	27	w	2016/02/04	2	29	1	1.00	1.750000	1	0.5573	7	4	0.3715	5	0.8850	4339.707418	1998.763074	4339.800615	4340.786909	4341.773203	4350.766873	4351.351965	4352.254673	4352.655878
16	27	w	2016/02/04	2	30	1	1.00	1.750000	1	0.4676	7	4	0.4447	5	0.8850	4360.708073	1997.908120	4360.796987	4361.783281	4362.769576	4371.763246	4372.248035	4373.251046	4373.719120
16	27	w	2016/02/04	2	31	1	1.00	1.750000	1	0.5534	7	3	0.4705	6	0.8850	4381.708727	1998.038878	4381.793359	4382.779654	4383.765947	4392.759619	4393.327989	4394.247418	4394.748924
16	27	w	2016/02/04	2	32	2	1.00	2.100000	0	1.5000	0	4	0.7509	5	0.8850	4402.709366	1998.189752	4402.806453	4403.792743	4404.779038	4413.772710		4415.327378	4416.096350
16	27	w	2016/02/04	2	33	1	1.00	1.750000	1	0.4641	7	3	0.4854	6	0.8850	4423.710012	1998.330568	4423.802824	4424.789117	4425.775411	4434.769080	4435.253870	4436.256882	4436.758384
16	27	w	2016/02/04	2	34	0	0.00	0.000000	0	0.4765	6	2	1.3499	7	0.8850	4444.710667	1998.461326	4444.799194	4445.785489	4446.771784	4455.765453	4456.266959	4457.253851	4458.624634
16	27	w	2016/02/04	2	35	0	0.00	0.000000	0	0.4530	6	4	0.3368	5	0.8850	4465.711338	1998.602142	4465.796162	4466.782457	4467.768753	4476.761826	4477.229896	4478.249628	4478.617400
16	27	w	2016/02/04	2	36	1	1.00	1.750000	0	0.6813	6	4	0.4520	5	0.8850	4486.712016	1998.753016	4486.808659	4487.794951	4488.781244	4497.774919	4498.477024	4499.262716	4499.730786
16	27	w	2016/02/04	2	37	0	0.00	0.000000	0	0.4615	6	4	0.3981	5	0.8850	4507.712635	1998.883774	4507.805030	4508.791324	4509.777620	4518.771289	4519.256077	4520.259088	4520.677010
16	27	w	2016/02/04	2	38	0	0.00	0.000000	1	0.8063	7	4	0.3926	5	0.8850	4528.713309	1998.038878	4528.801403	4529.787906	4530.773991	4539.767661	4540.603505	4541.255461	4541.673383
16	27	w	2016/02/04	2	39	1	1.00	1.750000	1	0.4118	7	4	0.5419	5	0.8850	4549.713938	1998.179694	4549.797774	4550.784070	4551.770365	4560.764035	4561.198672	4562.251834	4562.820209
16	27	w	2016/02/04	2	40	1	1.00	1.750000	0	0.6277	6	2	0.6501	7	0.8850	4570.714601	1998.310452	4570.810866	4571.797159	4572.783452	4581.777123	4582.429080	4583.264937	4583.933600
16	27	w	2016/02/04	3	1	2	1.00	2.000000	1	0.7785	7	4	0.3458	5	0.8850	5136.635128	1994.468187	5136.727232	5137.713524	5138.699819	5147.693489	5148.495302	5149.180690	5149.548463
16	27	w	2016/02/04	3	2	1	1.00	1.600000	1	0.5844	7	2	0.6024	7	0.8850	5157.635767	1994.598945	5157.723006	5158.709301	5159.695595	5168.689264	5169.291069	5170.177066	5170.795588
16	27	w	2016/02/04	3	3	0	0.00	0.000000	0	0.5641	6	4	0.3844	5	0.8850	5178.636425	1994.749819	5178.736096	5179.722389	5180.708684	5189.702358	5190.287447	5191.190155	5191.591358
16	27	w	2016/02/04	3	4	0	0.00	0.000000	0	0.4354	6	4	0.4320	5	0.8850	5199.637063	1994.317313	5199.732469	5200.718763	5201.705057	5210.698727	5211.150080	5212.186527	5212.637882
16	27	w	2016/02/04	3	5	2	1.00	2.000000	1	0.8481	7	4	0.3370	5	0.8850	5220.637707	1994.910752	5220.728843	5221.715136	5222.701428	5231.695715	5232.564970	5233.183494	5233.551271
16	27	w	2016/02/04	3	6	1	1.00	1.600000	0	0.4071	6	4	0.3689	5	0.8850	5241.638360	1995.504190	5241.725806	5242.711507	5243.697804	5252.691472	5253.126112	5254.179272	5254.563758
16	27	w	2016/02/04	3	7	1	1.00	1.600000	0	0.4088	6	2	0.7197	7	0.8850	5262.639030	1995.665123	5262.738304	5263.724596	5264.710892	5273.704561	5274.139202	5275.192362	5275.927903
16	27	w	2016/02/04	3	8	2	1.00	2.000000	1	0.8044	7	4	0.3969	5	0.8850	5283.639698	1995.785822	5283.734679	5284.720970	5285.707265	5294.700935	5295.536784	5296.188735	5296.606656
16	27	w	2016/02/04	3	9	0	0.00	0.000000	0	0.5345	6	4	0.6030	5	0.8850	5304.640350	1995.936697	5304.731050	5305.717343	5306.703638	5315.697307	5316.248963	5317.185107	5317.803629
16	27	w	2016/02/04	3	10	1	1.00	1.600000	0	0.5302	6	4	0.7732	5	0.8850	5325.640990	1996.077513	5325.727421	5326.713716	5327.700011	5336.693680	5337.245338	5338.181480	5338.983889
16	27	w	2016/02/04	3	11	2	1.00	2.000000	1	0.4935	7	4	0.3337	5	0.8850	5346.641670	1996.228387	5346.740515	5347.726804	5348.713100	5357.706772	5358.224993	5359.194570	5359.545622
16	27	w	2016/02/04	3	12	1	1.00	1.600000	0	0.9314	6	4	0.6944	5	0.8850	5367.642320	1996.369203	5367.736884	5368.723177	5369.709473	5378.703144	5379.656003	5380.190943	5380.909775
16	27	w	2016/02/04	3	13	0	0.00	0.000000	0	1.5000	0	3	0.0250	6	0.8850	5388.642952	1995.514249	5388.733258	5389.719551	5390.705845	5399.699515		5401.254183	5401.304334
16	27	w	2016/02/04	3	14	1	1.00	1.600000	1	0.8002	7	2	0.9398	7	0.8850	5409.643612	1995.655065	5409.729629	5410.715924	5411.702218	5420.695888	5421.515014	5422.183688	5423.153266
16	27	w	2016/02/04	3	15	1	1.00	1.600000	0	0.3832	6	4	0.3884	5	0.8850	5430.644301	1995.805939	5430.742720	5431.729012	5432.715307	5441.708977	5442.110182	5443.196778	5443.614701
16	27	w	2016/02/04	3	16	1	1.00	1.600000	0	0.4602	6	4	0.3985	5	0.8850	5451.644940	1995.946755	5451.739094	5452.725386	5453.711681	5462.705351	5463.190139	5464.193168	5464.611071
16	27	w	2016/02/04	3	17	1	1.00	1.600000	1	0.4257	7	3	0.9468	6	0.8850	5472.645566	1996.087571	5472.735464	5473.721757	5474.708053	5483.701723	5484.153078	5485.189524	5486.159101
16	27	w	2016/02/04	3	18	1	1.00	1.600000	0	0.4571	6	4	0.3454	5	0.8850	5493.646263	1996.268620	5493.731835	5494.718131	5495.704426	5504.698096	5505.182888	5506.185896	5506.553667
16	27	w	2016/02/04	3	19	1	1.00	1.600000	0	0.5713	6	4	0.3941	5	0.8850	5514.646879	1996.379261	5514.744929	5515.731219	5516.717515	5525.711185	5526.312993	5527.198997	5527.617502
16	27	w	2016/02/04	3	20	0	0.00	0.000000	0	0.4880	6	2	0.5415	7	0.8850	5535.647558	1996.520077	5535.741899	5536.728188	5537.714492	5546.708156	5547.225781	5548.195358	5548.763732
16	27	w	2016/02/04	3	21	1	1.00	1.600000	0	0.5045	6	3	0.4714	6	0.8850	5556.648201	1995.675181	5556.737672	5557.723966	5558.710261	5567.703931	5568.238870	5569.191732	5569.693239
16	27	w	2016/02/04	3	22	1	1.00	1.600000	0	0.5199	6	3	0.5124	6	0.8850	5577.648837	1995.805939	5577.734045	5578.720339	5579.706634	5588.700303	5589.235242	5590.188103	5590.723043
16	27	w	2016/02/04	3	23	1	1.00	1.600000	0	0.4321	6	4	0.4075	5	0.8850	5598.649499	1995.956813	5598.747135	5599.733427	5600.719723	5609.713393	5610.164746	5611.201192	5611.635834
16	27	w	2016/02/04	3	24	1	1.00	1.600000	1	0.4498	7	2	0.4255	7	0.8850	5619.650167	1995.785822	5619.743510	5620.729801	5621.716094	5630.709765	5631.177837	5632.197566	5632.648921
16	27	w	2016/02/04	3	25	1	1.00	1.600000	1	0.5138	7	2	0.6456	7	0.8850	5640.650830	1995.584657	5640.739880	5641.726174	5642.712470	5651.706138	5652.241078	5653.193938	5653.862614
16	27	w	2016/02/04	3	26	1	1.00	1.600000	1	0.3846	7	4	0.3126	5	0.8850	5661.651452	1995.363374	5661.736251	5662.722546	5663.708841	5672.702512	5673.103716	5674.190311	5674.524649
16	27	w	2016/02/04	3	27	0	0.00	0.000000	0	0.4047	6	4	0.4036	5	0.8850	5682.652139	1995.494132	5682.749346	5683.735636	5684.721931	5693.715600	5694.150239	5695.203400	5695.638042
16	27	w	2016/02/04	3	28	0	0.00	0.000000	0	0.5849	6	4	0.4879	5	0.8850	5703.652761	1995.624890	5703.745717	5704.732009	5705.718302	5714.711973	5715.313778	5716.199773	5716.717996
16	27	w	2016/02/04	3	29	1	1.00	1.600000	0	0.4882	6	2	0.7283	7	0.8850	5724.653419	1994.790052	5724.742093	5725.728381	5726.714676	5735.708346	5736.226571	5737.196146	5737.948408
16	27	w	2016/02/04	3	30	0	0.00	0.000000	0	0.4224	6	4	0.3782	5	0.8850	5745.654074	1994.910752	5745.738458	5746.724754	5747.711052	5756.704720	5757.156077	5758.192519	5758.593723
16	27	w	2016/02/04	3	31	1	1.00	1.600000	0	1.5000	0	2	1.3693	7	0.8850	5766.654710	1995.051568	5766.751550	5767.737844	5768.724139	5777.717809		5779.272478	5780.659975
16	27	w	2016/02/04	3	32	1	1.00	1.600000	0	0.5841	6	3	0.4946	6	0.8850	5787.655397	1995.192384	5787.747940	5788.734217	5789.720510	5798.714180	5799.315987	5800.201981	5800.720204
16	27	w	2016/02/04	3	33	1	1.00	1.600000	1	0.5023	7	4	0.3595	5	0.8850	5808.656025	1995.333200	5808.744295	5809.730589	5810.716884	5819.710553	5820.228774	5821.198354	5821.582843
16	27	w	2016/02/04	3	34	1	1.00	1.600000	1	0.4662	7	4	0.4565	5	0.8850	5829.656691	1995.474015	5829.740666	5830.726962	5831.713851	5840.707522	5841.192306	5842.195331	5842.680111
16	27	w	2016/02/04	3	35	0	0.00	0.000000	1	0.4833	7	2	0.3877	7	0.8850	5850.657340	1995.604773	5850.753766	5851.740052	5852.726346	5861.720017	5862.221521	5863.207816	5863.625744
16	27	w	2016/02/04	3	36	1	1.00	1.600000	0	1.0294	6	2	0.5398	7	0.8850	5871.658018	1995.745589	5871.750130	5872.736426	5873.722717	5882.716388	5883.769550	5884.204192	5884.772562
16	27	w	2016/02/04	3	37	2	1.00	2.000000	1	0.4264	7	4	0.3274	5	0.8850	5892.658635	1994.910752	5892.746503	5893.732796	5894.719091	5903.712762	5904.164116	5905.200561	5905.551617
16	27	w	2016/02/04	3	38	1	1.00	1.600000	0	0.5103	6	2	0.7959	7	0.8850	5913.659284	1995.021393	5913.742946	5914.729172	5915.715465	5924.709133	5925.244075	5926.196934	5927.016061
16	27	w	2016/02/04	3	39	0	0.00	0.000000	0	0.4228	6	4	0.4901	5	0.8850	5934.659977	1995.162209	5934.755967	5935.742260	5936.728554	5945.722225	5946.173580	5947.210024	5947.728247
16	27	w	2016/02/04	3	40	1	1.00	1.600000	1	0.5454	7	4	0.4283	5	0.8850	5955.660619	1995.303025	5955.752338	5956.738632	5957.724927	5966.718596	5967.286969	5968.206395	5968.657752
16	27	w	2016/02/04	4	1	1	1.00	1.650000	0	0.4484	6	3	0.3347	6	0.8850	6488.893618	2008.700659	6488.987260	6489.973547	6490.959836	6499.953508	6500.420979	6501.440709	6501.791761
16	27	w	2016/02/04	4	2	1	1.00	1.650000	0	0.4046	6	4	0.3963	5	0.8850	6509.894232	2008.791183	6509.983024	6510.969318	6511.955617	6520.949281	6521.383920	6522.437082	6522.855003
16	27	w	2016/02/04	4	3	1	1.00	1.650000	0	0.3807	6	4	0.5600	5	0.8850	6530.894871	2008.931999	6530.979396	6531.965690	6532.951983	6541.945655	6542.346859	6543.433454	6544.018547
16	27	w	2016/02/04	4	4	1	1.00	1.650000	0	0.3633	6	4	0.3899	5	0.8850	6551.895555	2008.066987	6551.992486	6552.978780	6553.965075	6562.958744	6563.343231	6564.446544	6564.864490
16	27	w	2016/02/04	4	5	0	0.00	0.000000	0	0.4489	6	4	0.6227	5	0.8850	6572.896195	2008.207803	6572.988859	6573.975404	6574.961447	6583.955712	6584.423788	6585.443513	6586.095480
16	27	w	2016/02/04	4	6	1	1.00	1.650000	0	0.4164	6	4	0.7232	5	0.8850	6593.896835	2008.328502	6593.985858	6594.971525	6595.957820	6604.951489	6605.386126	6606.439290	6607.191549
16	27	w	2016/02/04	4	7	2	1.00	1.950000	0	1.5000	0	0	1.5000	0	0.8850	6614.897504	2008.459260	6614.981603	6615.967898	6616.954192	6625.947862		6627.502533	6629.040481
16	27	w	2016/02/04	4	8	1	1.00	1.650000	1	0.5032	7	2	0.4430	7	0.8850	6635.898161	2008.630251	6635.994695	6636.980987	6637.967300	6646.960952	6647.479172	6648.448752	6648.916831
16	27	w	2016/02/04	4	9	0	0.00	0.000000	0	0.5121	6	4	0.3819	5	0.8850	6656.898814	2008.791183	6656.991066	6657.977359	6658.963655	6667.957326	6668.492266	6669.445124	6669.846329
16	27	w	2016/02/04	4	10	1	1.00	1.650000	0	1.5000	0	3	0.2664	6	0.8850	6677.899484	2008.861591	6677.987438	6678.973778	6679.960028	6688.953697		6690.508365	6690.792551
16	27	w	2016/02/04	4	11	1	1.00	1.650000	1	1.1620	7	2	0.7500	7	0.8850	6698.900121	2009.002407	6698.983815	6699.970106	6700.956399	6709.950070	6711.136967	6711.437870	6712.206854
16	27	w	2016/02/04	4	12	1	1.00	1.650000	0	1.5000	0	3	0.9557	6	0.8850	6719.900770	2008.127337	6719.996901	6720.983195	6721.969490	6730.963159		6732.517831	6733.504124
16	27	w	2016/02/04	4	13	1	1.00	1.650000	0	0.3878	6	3	0.2992	6	0.8850	6740.901461	2008.268152	6740.993274	6741.979566	6742.965862	6751.959532	6752.377467	6753.447332	6753.764954
16	27	w	2016/02/04	4	14	1	1.00	1.650000	1	0.4994	7	3	0.4603	6	0.8850	6761.902110	2008.398910	6761.989646	6762.975939	6763.962235	6772.955908	6773.474127	6774.443705	6774.928494
16	27	w	2016/02/04	4	15	1	1.00	1.650000	1	0.7405	7	4	0.3173	5	0.8850	6782.902761	2008.529668	6783.002737	6783.989030	6784.975326	6793.968994	6794.737970	6795.456794	6795.791132
16	27	w	2016/02/04	4	16	0	0.00	0.000000	0	0.3950	6	4	0.8860	5	0.8850	6803.903415	2008.720775	6803.999113	6804.985403	6805.971696	6814.965368	6815.383289	6816.453167	6817.355877
16	27	w	2016/02/04	4	17	1	1.00	1.650000	1	0.4361	7	1	0.4220	8	0.8850	6824.904084	2008.821358	6824.995482	6825.981774	6826.968070	6835.961740	6836.413093	6837.449539	6837.900897
16	27	w	2016/02/04	4	18	0	0.00	0.000000	0	0.5509	6	4	0.4666	5	0.8850	6845.904744	2008.942057	6845.991852	6846.978148	6847.964443	6856.958112	6857.526485	6858.445912	6858.930701
16	27	w	2016/02/04	4	19	0	0.00	0.000000	0	0.3858	6	3	0.6100	6	0.8850	6866.905393	2009.082873	6867.004945	6867.991238	6868.977532	6877.971206	6878.372405	6879.459002	6880.094243
16	27	w	2016/02/04	4	20	1	1.00	1.650000	0	0.4761	6	4	0.3662	5	0.8850	6887.906022	2009.223689	6888.001316	6888.988207	6889.974497	6898.968171	6899.469676	6900.455972	6900.839863
16	27	w	2016/02/04	4	21	1	1.00	1.650000	1	0.5172	7	4	0.6239	5	0.8850	6908.906704	2008.348619	6908.997690	6909.983982	6910.970281	6919.963947	6920.498887	6921.451747	6922.103707
16	27	w	2016/02/04	4	22	0	0.00	0.000000	0	0.8874	6	4	0.3638	5	0.8850	6929.907341	2008.509551	6929.994060	6930.980356	6931.966651	6940.960323	6941.863028	6942.448120	6942.832610
16	27	w	2016/02/04	4	23	2	1.00	1.950000	1	0.4227	7	4	0.3883	5	0.8850	6950.908005	2008.620192	6951.007166	6951.993446	6952.979740	6961.973410	6962.424765	6963.461210	6963.879132
16	27	w	2016/02/04	4	24	1	1.00	1.650000	0	0.4962	6	4	0.8918	5	0.8850	6971.908664	2008.831416	6972.003525	6972.989819	6973.976112	6982.969784	6983.488005	6984.457581	6985.377010
16	27	w	2016/02/04	4	25	2	1.00	1.950000	1	0.5961	7	4	0.6510	5	0.8850	6992.909331	2008.891766	6992.999896	6993.986191	6994.972485	7003.966155	7004.584678	7005.453956	7006.122629
16	27	w	2016/02/04	4	26	1	1.00	1.650000	0	0.4360	6	4	0.3588	5	0.8850	7013.909961	2009.062757	7013.996268	7014.982564	7015.968858	7024.962533	7025.413911	7026.450328	7026.834818
